user_id,session_id,timestamp,step,action_type,reference,platform,city,device,current_filters,impressions,prices
E4SM7BZ4OUGU,9a97be2ffb468,1541110890,8,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110900,9,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110900,10,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110900,11,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,12,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,13,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,14,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,15,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,16,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,17,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,18,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,19,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,20,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,21,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,22,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110910,23,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541110920,24,interaction item image,42074,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111423,25,search for item,5592002,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111471,26,search for item,2086392,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111533,27,search for item,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111547,28,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111547,29,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111557,30,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111557,31,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111557,32,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111557,33,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111557,34,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,35,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,36,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,37,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,38,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,39,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,40,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,41,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,42,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,43,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111567,44,interaction item image,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111577,45,interaction item rating,805921,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111609,46,interaction item rating,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111620,47,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111620,48,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111620,49,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111620,50,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111620,51,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111620,52,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111620,53,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111629,54,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111629,55,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111629,56,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111629,57,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111629,58,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111629,59,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111629,60,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111639,61,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111639,62,interaction item image,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111639,63,interaction item rating,100640,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111701,64,filter selection,Focus on Distance,FR,"Amsterdam, Netherlands",desktop,Focus on Distance,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111701,65,search for poi,Museumplein,FR,"Amsterdam, Netherlands",desktop,Focus on Distance,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111732,66,filter selection,Focus on Distance,FR,"Amsterdam, Netherlands",desktop,Focus on Distance,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111732,67,search for poi,Rembrandtplein,FR,"Amsterdam, Netherlands",desktop,Focus on Distance,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111763,68,interaction item rating,42090,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111814,69,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111814,70,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111824,71,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111824,72,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111824,73,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111824,74,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111824,75,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111824,76,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111824,77,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111834,78,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111834,79,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111834,80,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111834,81,interaction item rating,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111857,82,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111857,83,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111867,84,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111867,85,interaction item image,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111867,86,interaction item info,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111957,87,interaction item deals,82362,FR,"Amsterdam, Netherlands",desktop,,,
E4SM7BZ4OUGU,9a97be2ffb468,1541111968,88,clickout item,147245,FR,"Amsterdam, Netherlands",desktop,Focus on Distance,42109|147262|100608|42257|42102|42125|42235|9051714|100603|100648|3583264|15980|42194|82374|151812|42090|42262|921237|2524766|42050|42105|2393810|100644|82362|147245,228|174|172|140|193|186|159|219|158|125|186|217|106|157|234|121|248|174|174|99|105|234|162|127|100
E54C6COBORE4,61339d769112e,1541031014,1,search for destination,"Gatlinburg, USA",US,"Gatlinburg, USA",mobile,,,
E54C6COBORE4,61339d769112e,1541031123,2,search for destination,"Pigeon Forge, USA",US,"Pigeon Forge, USA",mobile,,,
E54C6COBORE4,61339d769112e,1541031175,3,clickout item,899879,US,"Pigeon Forge, USA",mobile,,899879|3583178|78755|78620|7297740|1863433|5818732|60989|64753|5639740|7243290|70805|840826|1080304|7116272|7110026,130|282|194|134|253|173|308|150|146|244|203|89|88|84|120|340
E5LSJCYLL5U1,1ed5416465203,1541081817,1,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081817,2,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081827,3,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081827,4,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081827,5,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081827,6,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081837,7,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081837,8,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081837,9,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081837,10,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081837,11,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081837,12,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081837,13,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,14,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,15,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,16,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,17,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,18,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,19,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,20,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,21,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,22,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,23,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081847,24,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081857,25,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081857,26,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081857,27,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081857,28,interaction item image,821316,US,"Brownsburg, USA",desktop,,,
E5LSJCYLL5U1,1ed5416465203,1541081857,29,clickout item,821316,US,"Brownsburg, USA",desktop,,760626|838076|937025|821316|9928994|1333818|58963|10349254|9578336|10849706|63527|57153|74909|68415|1417438|7848990|1215948|1449399|73536|3136738|80026|59340|62987|8051556|55378,68|88|50|48|380|130|96|53|351|438|72|74|116|52|88|83|85|157|126|93|95|75|86|52|61
E67QDLSLL42J,46cdf47ec6e23,1541085167,1,clickout item,41303,NO,"Gothenburg, Sweden",desktop,,41303|2052005|2305742|399211|41268|41171|41360|41166|41366|100970|41278|41361|41269|41200|7368276|100973|100966|351091|41144|1295702|41250|3827424|41301|41251|3769002,118|113|93|100|94|78|82|113|123|124|100|94|85|90|55|82|95|67|131|121|90|69|116|90|94
E67QDLSLL42J,46cdf47ec6e23,1541085170,2,interaction item image,41303,NO,"Gothenburg, Sweden",desktop,,,
E67QDLSLL42J,46cdf47ec6e23,1541085170,3,interaction item image,41303,NO,"Gothenburg, Sweden",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096018,1,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096018,2,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096031,3,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096031,4,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096042,5,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096042,6,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096055,7,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096055,8,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096055,9,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096055,10,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096055,11,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096065,12,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096065,13,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096065,14,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096065,15,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096065,16,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096065,17,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096075,18,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096075,19,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096075,20,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096075,21,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096075,22,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096075,23,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096085,24,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096085,25,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096085,26,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096085,27,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096085,28,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096095,29,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096095,30,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096095,31,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096095,32,interaction item image,104234,US,"Hyderabad, India",desktop,,,
E68QC86XV9U1,5fb685002fb30,1541096095,33,interaction item image,104234,US,"Hyderabad, India",desktop,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094529,1,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094529,2,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094531,3,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094532,4,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094532,5,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094533,6,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,7,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,8,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,9,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,10,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,11,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,12,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,13,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,14,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,15,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094542,16,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094552,17,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094552,18,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094552,19,interaction item image,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094562,20,interaction item rating,2790798,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094616,21,clickout item,2790798,IT,"Rome, Italy",mobile,,2790798|16840|16885|16915|17036|17063|17085|17157|17186|17193|17256|17328|17329|17524|17559|17575|17594|17598|45583|82867|152234|843021|896691|926789|1434428,70|82|71|62|62|81|64|69|118|144|105|110|86|107|84|70|55|59|70|49|45|68|99|82|49
EDGRE0ASWN9P,5d1aa7798577c,1541094716,22,search for destination,"Rome, Italy",IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094766,23,search for item,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094774,24,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094775,25,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094785,26,interaction item info,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094795,27,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094795,28,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094795,29,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094795,30,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094806,31,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094806,32,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094806,33,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094806,34,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094806,35,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094806,36,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,37,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,38,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,39,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,40,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,41,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,42,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,43,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,44,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,45,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,46,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094815,47,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094825,48,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094825,49,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094825,50,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094835,51,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094835,52,interaction item image,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094835,53,interaction item info,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094845,54,interaction item rating,3194342,IT,"Rome, Italy",mobile,,,
EDGRE0ASWN9P,5d1aa7798577c,1541094874,55,clickout item,3194342,IT,"Rome, Italy",mobile,,3194342|16831|1233693|3131976|16870|16840|16915|17248|17328|17524|17575|82867|150245|843021|1929355|2542692|2850006|4963090|9943846|10093744|2583798|17232|17568|1967015|17166,75|300|188|114|172|128|123|207|140|206|130|79|246|82|276|84|142|65|250|539|99|105|86|208|92
EE49UYU8PPK9,705d73c37453e,1541112021,1,interaction item image,2026961,TR,"Gaziantep, Turkey",mobile,,,
EE49UYU8PPK9,705d73c37453e,1541112021,2,interaction item image,2026961,TR,"Gaziantep, Turkey",mobile,,,
EE49UYU8PPK9,705d73c37453e,1541112107,3,interaction item image,2026961,TR,"Gaziantep, Turkey",mobile,,,
EE49UYU8PPK9,705d73c37453e,1541112117,4,interaction item image,5911872,TR,"Gaziantep, Turkey",mobile,,,
EE49UYU8PPK9,705d73c37453e,1541112117,5,interaction item image,5911872,TR,"Gaziantep, Turkey",mobile,,,
EE49UYU8PPK9,705d73c37453e,1541112117,6,interaction item image,5911872,TR,"Gaziantep, Turkey",mobile,,,
EE49UYU8PPK9,705d73c37453e,1541112117,7,interaction item image,5911872,TR,"Gaziantep, Turkey",mobile,,,
EE49UYU8PPK9,705d73c37453e,1541112117,8,interaction item image,5911872,TR,"Gaziantep, Turkey",mobile,,,
EE49UYU8PPK9,705d73c37453e,1541112122,9,clickout item,5911872,TR,"Gaziantep, Turkey",mobile,,2626761|8788854|5911872|1314924|690096|3090698|1448709|2261484|1584391|2112158|1077384|695616|3850114|10104558|2709562|690091|1648373|3486882|3926518|486181|2026961|2790828|2261760|2314180|4097344,41|25|42|30|49|66|55|18|23|32|38|31|36|68|51|34|33|35|20|24|38|62|27|49|25
EE49UYU8PPK9,705d73c37453e,1541112207,10,clickout item,2626761,TR,"Gaziantep, Turkey",mobile,,2626761|8788854|5911872|1314924|690096|3090698|1448709|2261484|1584391|2112158|1077384|695616|3850114|10104558|2709562|690091|1648373|3486882|3926518|486181|2026961|2790828|2261760|2314180|4097344,41|25|42|30|49|66|55|18|23|32|38|31|36|68|51|34|33|35|20|24|38|62|27|49|25
